PubNum,PubDate,PubMainClass,PubSubClass,PubNumClaims
US03922772,1975-12-02,101,389.1,16
US03921527,1975-11-25,101,463.1,9
US03921526,1975-11-25,101,415.1,4
US03921525,1975-11-25,101,365,6
US03921524,1975-11-25,101,329,1
US03921523,1975-11-25,101,232,6
US03921522,1975-11-25,101,129,10
US03921521,1975-11-25,101,120,10
US03921520,1975-11-25,101,120,9
US03921519,1975-11-25,101,116,8
US03921518,1975-11-25,101,111,4
US03921517,1975-11-25,101,93.09,7
US03921516,1975-11-25,101,91,2
US03919937,1975-11-18,101,378,17
US03919936,1975-11-18,101,93.14,3
US03919935,1975-11-18,101,93.04,9
US03919934,1975-11-18,101,93.29,10
US03919933,1975-11-18,101,93.32,6
US03918363,1975-11-11,101,183,4
US03918362,1975-11-11,101,115,21
US03918361,1975-11-11,101,91,14
US03916791,1975-11-04,101,141,1
US03916790,1975-11-04,101,232,7
US03916789,1975-11-04,101,148,2
US03916788,1975-11-04,101,102,17
US03916787,1975-11-04,101,93.41,3
US03916786,1975-11-04,101,93.37,7
US03916785,1975-11-04,101,45,1
US03916784,1975-11-04,101,41,11
US03916783,1975-11-04,101,21,14
US03915090,1975-10-28,101,181,7
US03915089,1975-10-28,101,232,9
US03915088,1975-10-28,101,124,2
US03915087,1975-10-28,101,115,3
US03915086,1975-10-28,101,93.19,18
US03915085,1975-10-28,101,40.1,3
US03913480,1975-10-21,101,415.1,3
US03913479,1975-10-21,101,365,10
US03913478,1975-10-21,101,232,9
US03913477,1975-10-21,101,211,8
US03913476,1975-10-21,101,7,2
US03911818,1975-10-14,101,494,19
US03911817,1975-10-14,101,288,6
US03911816,1975-10-14,101,148,3
US03911815,1975-10-14,101,148,10
US03911814,1975-10-14,101,93.16,17
US03911813,1975-10-14,101,43,2
US03911812,1975-10-14,101,93.04,9
US03910187,1975-10-07,101,450.1,28
US03910186,1975-10-07,101,156,5
US03910185,1975-10-07,101,124,2
US03910184,1975-10-07,101,116,11
US03910183,1975-10-07,101,41,3
US03910182,1975-10-07,101,110,2
US03908546,1975-09-30,101,378,1
US03908545,1975-09-30,101,350.4,1
US03908544,1975-09-30,101,292,11
US03908543,1975-09-30,101,110,2
US03908542,1975-09-30,101,79,7
US03906856,1975-09-23,101,349.1,7
US03906855,1975-09-23,101,223,1
US03906854,1975-09-23,101,93.34,5
US03905296,1975-09-16,101,348,4
US03905295,1975-09-16,101,331,12
US03905294,1975-09-16,101,93.48,4
US03905293,1975-09-16,101,56,39
US03905292,1975-09-16,101,40,16
US03903797,1975-09-09,101,473,11
US03903796,1975-09-09,101,415.1,2
US03903795,1975-09-09,101,409,5
US03903794,1975-09-09,101,376,4
US03903793,1975-09-09,101,351.2,1
US03903792,1975-09-09,101,118,10
US03903791,1975-09-09,101,23,6
US03902420,1975-09-02,101,365,3
US03902419,1975-09-02,101,291,10
US03902418,1975-09-02,101,228,11
US03902417,1975-09-02,101,148,13
US03902416,1975-09-02,101,148,12
US03902415,1975-09-02,101,136,3
US03902414,1975-09-02,101,129,16
US03902413,1975-09-02,101,111,13
US03902412,1975-09-02,101,93.07,28
US03902411,1975-09-02,101,56,43
US03902410,1975-09-02,101,53,11
US03902409,1975-09-02,101,18,3
US03901151,1975-08-26,101,463.1,12
US03901150,1975-08-26,101,351.1,18
US03901149,1975-08-26,101,349.1,8
US03901148,1975-08-26,101,228,3
US03901147,1975-08-26,101,141,4
US03901146,1975-08-26,101,119,3
US03901145,1975-08-26,101,93.48,17
US03901144,1975-08-26,101,56,5
US03901143,1975-08-26,101,18,4
US03899972,1975-08-19,101,415.1,9
US03899971,1975-08-19,101,292,2
US03899970,1975-08-19,101,230,8
US03899968,1975-08-19,101,111,4
US03898931,1975-08-12,101,365,8
US03898930,1975-08-12,101,316,2
US03898929,1975-08-12,101,147,2
US03898928,1975-08-12,101,132.5,2
US03898927,1975-08-12,101,110,6
US03898926,1975-08-12,101,37,10
US03898925,1975-08-12,101,18,4
US03897727,1975-08-05,101,227,7
US03897726,1975-08-05,101,425,9
US03897725,1975-08-05,101,38.1,8
US03896730,1975-07-29,101,425,8
US03896729,1975-07-29,101,415.1,3
US03896728,1975-07-29,101,415.1,9
US03896727,1975-07-29,101,415.1,2
US03896725,1975-07-29,101,330,10
US03896724,1975-07-29,101,248,10
US03896723,1975-07-29,101,150,7
US03896722,1975-07-29,101,115,27
US03896721,1975-07-29,101,45,3
US03895576,1975-07-22,101,369,3
US03895575,1975-07-22,101,363,8
US03895574,1975-07-22,101,37,8
US03894488,1975-07-15,101,153,14
US03894487,1975-07-15,101,129,10
US03893394,1975-07-08,101,415.1,5
US03893393,1975-07-08,101,269,6
US03893392,1975-07-08,101,150,12
US03893391,1975-07-08,101,141,5
US03893390,1975-07-08,101,111,9
US03893389,1975-07-08,101,93.07,16
US03893388,1975-07-08,101,91,8
US03892179,1975-07-01,101,415.1,2
US03892178,1975-07-01,101,177,6
US03892177,1975-07-01,101,116,10
US03892176,1975-07-01,101,116,16
US03892174,1975-07-01,101,35,5
US03890899,1975-06-24,101,269,13
US03890898,1975-06-24,101,148,8
US03890897,1975-06-24,101,148,4
US03890896,1975-06-24,101,119,6
US03890895,1975-06-24,101,111,9
US03890894,1975-06-24,101,93.18,1
US03890893,1975-06-24,101,69,3
US03890892,1975-06-24,101,32,2
US03889597,1975-06-17,101,367,6
US03889596,1975-06-17,101,154,15
US03889595,1975-06-17,101,116,11
US03889594,1975-06-17,101,111,12
US03889593,1975-06-17,101,110,5
US03889592,1975-06-17,101,93.47,5
US03889591,1975-06-17,101,37,10
US03888174,1975-06-10,101,467,4
US03888173,1975-06-10,101,352.08,9
US03888172,1975-06-10,101,156,11
US03886865,1975-06-03,101,456,5
US03886864,1975-06-03,101,126,5
US03886863,1975-06-03,101,125,8
US03886862,1975-06-03,101,109,7
US03886861,1975-06-03,101,119,5
US03886860,1975-06-03,101,4,9
US03885498,1975-05-27,101,389.1,16
US03885497,1975-05-27,101,389.1,18
US03885496,1975-05-27,101,363,5
US03885495,1975-05-27,101,327,2
US03885494,1975-05-27,101,181,22
US03885493,1975-05-27,101,123,8
US03885469,1975-05-27,101,93.48,8
US03885468,1975-05-27,101,93.18,12
US03884148,1975-05-20,101,93.01,2
US03884147,1975-05-20,101,415.1,1
US03884146,1975-05-20,101,183,35
US03884145,1975-05-20,101,169,14
US03884144,1975-05-20,101,99,6
US03884143,1975-05-20,101,37,5
US03882775,1975-05-13,101,415.1,1
US03882774,1975-05-13,101,336,3
US03882773,1975-05-13,101,110,6
US03882772,1975-05-13,101,4,10
US03881415,1975-05-06,101,451,2
US03881414,1975-05-06,101,156,4
US03881413,1975-05-06,101,127.1,7
US03881412,1975-05-06,101,93.48,10
US03881411,1975-05-06,101,45,10
US03881410,1975-05-06,101,41,4
US03880079,1975-04-29,101,334,10
US03880078,1975-04-29,101,273,28
US03880077,1975-04-29,101,219,6
US03880076,1975-04-29,101,115,27
US03880075,1975-04-29,101,111,10
US03880074,1975-04-29,101,40.1,19
US03878784,1975-04-22,101,415.1,3
US03878783,1975-04-22,101,348,5
US03878782,1975-04-22,101,235,5
US03878781,1975-04-22,101,228,7
US03878780,1975-04-22,101,119,5
US03878779,1975-04-22,101,99,4
US03878778,1975-04-22,101,93.29,9
US03878777,1975-04-22,101,93.28,4
US03878776,1975-04-22,101,41,3
US03878775,1975-04-22,101,41,4
US03877372,1975-04-15,101,465,4
US03877371,1975-04-15,101,425,9
US03877370,1975-04-15,101,216,5
US03877369,1975-04-15,101,157,2
US03877368,1975-04-15,101,148,3
US03877367,1975-04-15,101,44,11
US03875861,1975-04-08,101,226,9
US03875860,1975-04-08,101,217,2
US03875859,1975-04-08,101,99,3
US03875858,1975-04-08,101,93.41,11
US03875857,1975-04-08,101,28,7
US03874292,1975-04-01,101,415.1,6
US03874291,1975-04-01,101,269,5
US03874290,1975-04-01,101,132.5,3
US03874289,1975-04-01,101,123,13
US03874288,1975-04-01,101,110,8
US03874287,1975-04-01,101,93.48,15
US03874286,1975-04-01,101,93.18,8
US03874285,1975-04-01,101,93.28,2
US03874284,1975-04-01,101,91,8
US03872789,1975-03-25,101,93.29,10
US03872788,1975-03-25,101,93.14,23
US03872787,1975-03-25,101,76,7
US03871899,1975-03-18,101,128.21,4
US03871295,1975-03-18,101,40,11
US03871294,1975-03-18,101,132.5,3
US03871293,1975-03-18,101,41,2
US03871065,1975-03-18,101,487,3
US03869986,1975-03-11,101,91,8
US03869985,1975-03-11,101,415.1,16
US03869984,1975-03-11,101,350.3,21
US03869983,1975-03-11,101,137,49
US03869982,1975-03-11,101,96,13
US03869981,1975-03-11,101,91,3
US03869980,1975-03-11,101,93.21,3
US03868904,1975-03-04,101,316,1
US03868902,1975-03-04,101,44,1
US03868901,1975-03-04,101,41,7
US03868900,1975-03-04,101,40,15
US03868899,1975-03-04,101,35,2
US03867883,1975-02-25,101,125,15
US03867882,1975-02-25,101,35,19
US03867881,1975-02-25,101,7,10
US03866534,1975-02-18,101,144,2
